ID,SeriousDlqin2yrs
49924,0.5957454
123466,0.1584736
95055,0.8365419
111457,0.44368878
73306,0.84259087
99154,0.601406
8249,0.8832465
47007,0.053213466
22760,0.43723574
141212,0.5150157
121061,0.3944179
1847,0.28444037
17047,0.07330139
79153,0.22235626
97307,0.10645787
112605,0.3817265
6181,0.21058424
133193,0.14186713
48299,0.084053054
11793,0.102667674
23345,0.046012986
109678,0.06243666
64100,0.08252009
95271,0.13834792
145753,0.5244289
139739,0.13077395
35141,0.19441904
73076,0.106424846
27110,0.07265989
103760,0.60556716
13277,0.12502849
135351,0.39905316
77959,0.22588205
58411,0.44927835
2346,0.09397516
145711,0.73793745
41475,0.44967178
102443,0.24680823
43839,0.94699204
126788,0.96261406
83174,0.8878835
7137,0.5339367
43256,0.17932965
112876,0.2567452
31034,0.49204296
73489,0.15941358
102108,0.44984612
136720,0.083733395
10254,0.1308595
122083,0.089271374
94683,0.52080417
84309,0.14517412
117684,0.8284205
112563,0.60674953
135195,0.5125072
43633,0.66758096
51680,0.33927038
112812,0.34695533
86540,0.07444739
27185,0.6189835
53039,0.08256913
99611,0.2678236
41063,0.50409347
85471,0.275135
147094,0.34304246
90426,0.33016592
54757,0.07025331
38420,0.29212186
12487,0.1465098
105351,0.7039171
104084,0.118961
17085,0.07679237
126312,0.35836482
102967,0.29641476
128155,0.06703896
55487,0.19902006
88489,0.14662601
6709,0.048069783
89488,0.26429254
131366,0.70047206
12182,0.60529214
42157,0.13289315
42217,0.18954794
77996,0.15119834
131091,0.29953223
39249,0.5930554
139367,0.11367133
35382,0.30419576
102884,0.5931705
98592,0.36602685
123498,0.438213
42488,0.26034084
8456,0.32409284
12376,0.4537702
20160,0.3094859
143667,0.07929138
34949,0.13744268
69311,0.1714295
925,0.15249002
46791,0.1412645
105258,0.12771362
91884,0.1003897
143763,0.13539748
61288,0.085375704
593,0.15757339
96955,0.17011869
586,0.8277144
105685,0.18555231
133222,0.83621085
43007,0.3458713
139305,0.2506341
18039,0.2279565
123467,0.5837689
11926,0.1538009
80773,0.13605505
128641,0.91476685
55471,0.17665783
59906,0.31327528
11618,0.8702601
76625,0.4883321
54513,0.11069584
25,0.11701909
50313,0.92053246
34392,0.086555935
12352,0.30806625
130790,0.9475148
71456,0.16753143
96489,0.17985716
143716,0.9326705
65981,0.15807788
44623,0.14807709
7090,0.1248967
54529,0.83528626
6828,0.35663655
13041,0.077095374
62859,0.2446585
50776,0.20957495
64691,0.09800542
2199,0.101681836
137673,0.5593145
89207,0.09082965
105396,0.15094244
142822,0.6008039
36342,0.29045013
141229,0.17138101
20865,0.13725547
63103,0.25276542
127171,0.15042624
147415,0.06567577
2609,0.12517536
87431,0.08434283
30198,0.41140738
120106,0.22191356
32624,0.50735563
117518,0.15576476
72635,0.32361433
90577,0.21696778
147026,0.3161229
80409,0.14787315
29527,0.5036022
39508,0.9001191
93356,0.13199814
135632,0.29465058
74943,0.1311688
15901,0.104587264
105736,0.34933653
109997,0.3823086
135992,0.0728027
45338,0.5853843
40378,0.25841954
665,0.18297735
88437,0.7441696
76725,0.17770684
123116,0.8719118
85368,0.32304478
84690,0.07998024
46676,0.48798734
54508,0.07474707
93955,0.11896132
77643,0.8336107
51437,0.17824315
127979,0.5597098
25657,0.16294388
140235,0.19939587
95338,0.66306615
1875,0.078638755
130512,0.06699258
2571,0.28282297
85190,0.49019644
29457,0.72891223
5568,0.08860758
86254,0.8538414
54648,0.8680141
129206,0.20931031
104110,0.28308567
39494,0.5186913
57902,0.057988353
68427,0.09132245
38400,0.25025713
3883,0.08935631
142771,0.3659559
55990,0.16270675
78096,0.9237249
12912,0.15504405
92595,0.6502418
53932,0.08369101
45230,0.5561131
118114,0.079445
47423,0.63989484
89140,0.6782118
92399,0.14209484
119365,0.29497328
76687,0.14417782
22190,0.68869823
86718,0.22372329
9496,0.91364026
88274,0.30932993
24257,0.10091855
97855,0.2951332
8281,0.09027469
87054,0.22497772
58992,0.19919324
143668,0.069835804
31299,0.34815073
128261,0.2606647
72600,0.39177793
8261,0.22140312
14154,0.624508
88436,0.09011463
27341,0.8702289
5777,0.12415249
43744,0.23949376
112185,0.099131584
112617,0.21632333
122746,0.14904113
24340,0.4989969
15454,0.10533423
40373,0.14617243
143481,0.5622064
145510,0.19639179
52794,0.8874982
51756,0.24340035
43659,0.12617566
73080,0.5118008
121173,0.07015586
135585,0.042925306
2529,0.0891892
85078,0.6806238
48482,0.06841168
10257,0.6764451
81914,0.16760719
118064,0.12573333
6652,0.395914
64409,0.08267179
4841,0.5306487
24127,0.21903142
26718,0.46350417
46837,0.32786146
114324,0.5195161
10474,0.7198297
146272,0.49224842
79908,0.4918982
37045,0.1033298
7514,0.107152574
82634,0.15060715
92013,0.06742534
68976,0.13469078
94610,0.08208627
113007,0.90185136
147673,0.5817136
125461,0.6582961
140026,0.9698018
37445,0.14499469
114852,0.07682306
54658,0.14017352
13730,0.15369299
105148,0.43547645
22634,0.90840304
72969,0.21631403
62925,0.3141621
7169,0.36177897
129731,0.21239796
99956,0.88899344
92641,0.06419349
46818,0.29681966
141585,0.37578762
112627,0.4816125
140649,0.5990381
147758,0.18374659
149293,0.4577175
9266,0.6461532
79482,0.5212874
136635,0.07556705
33484,0.38875592
38550,0.35912737
116623,0.110897996
59604,0.49471027
147900,0.40927055
7364,0.57284766
10664,0.061740212
81907,0.13190041
101494,0.17919403
34656,0.47686854
121914,0.86792356
35620,0.2126095
2077,0.12272202
6999,0.115232795
99650,0.3090165
35249,0.208985
143554,0.95910746
56590,0.34807575
107370,0.15467048
107955,0.1541437
134084,0.5161946
137705,0.3081727
11151,0.36171576
126493,0.67728204
61634,0.95017534
116738,0.1227432
55529,0.10638918
32994,0.18374437
49612,0.24586831
108957,0.12634863
149267,0.10165616
39960,0.21052772
92885,0.08599665
65163,0.6172274
100801,0.07219404
75565,0.05463111
145941,0.59357464
102703,0.5567545
45289,0.056566022
148503,0.4033291
140967,0.13895178
103697,0.42588866
137994,0.36913705
93893,0.37868708
97046,0.7765452
101179,0.22084086
18289,0.18860169
130977,0.06257468
50578,0.72008866
143285,0.12635742
37524,0.359651
127374,0.7320756
138662,0.049998518
121600,0.58414894
58155,0.10058159
77293,0.2482131
23378,0.7893446
39306,0.110037185
132940,0.12967089
22447,0.47929776
7919,0.42982617
53020,0.64936376
109432,0.6516453
102224,0.3819542
123168,0.26557308
136126,0.09517001
52377,0.44134688
141914,0.5524257
45984,0.41350397
123148,0.2994622
6563,0.2558282
75587,0.11283904
136909,0.8039169
17192,0.88438356
61257,0.4666963
76953,0.3678849
98451,0.2259825
4986,0.10190734
33014,0.10981657
96926,0.08107933
119729,0.11450004
43980,0.4210502
54936,0.24089003
25949,0.26867563
72570,0.16518831
18256,0.14064355
22395,0.2733137
67897,0.5954403
104127,0.09884861
38317,0.38360548
26577,0.11789157
20614,0.04256788
139028,0.11407321
873,0.07246936
82352,0.089694165
144891,0.44286206
98746,0.93545943
113045,0.0722187
115343,0.06798232
137543,0.59263825
1384,0.09771727
76731,0.23915112
9803,0.3971078
55819,0.952495
32604,0.09957327
113131,0.94192934
70927,0.11239868
71871,0.12207677
131170,0.34896526
76114,0.71628404
124618,0.06913011
21894,0.739984
20736,0.16731755
45674,0.111617915
37725,0.19594239
29124,0.3020237
67238,0.1942357
66789,0.874157
141080,0.10269474
77062,0.14834505
69137,0.07091766
25884,0.16191314
16967,0.14877713
122210,0.19228855
49937,0.3872863
139448,0.3012148
64832,0.11879784
132168,0.21212104
106882,0.31008372
102342,0.1375654
70472,0.1705057
112628,0.083517715
4099,0.26515898
43654,0.8798095
80619,0.06822811
131822,0.117451526
29775,0.0989917
53522,0.2929118
4456,0.10351513
65532,0.9506107
35652,0.6290349
61878,0.09246618
39905,0.075392276
62644,0.06536772
34939,0.17170633
132336,0.09742072
101148,0.34598777
60936,0.339075
48219,0.06367598
142563,0.08855659
99957,0.108711645
138821,0.09876399
81033,0.52866983
50548,0.12803172
136338,0.15780446
68945,0.5461523
2921,0.10008427
141083,0.7795364
105928,0.06644838
123434,0.5977955
135418,0.07362123
86652,0.51177776
10610,0.25366598
135356,0.07172543
70305,0.8563067
26686,0.11985472
80893,0.23069051
19391,0.12328763
148029,0.059357923
56916,0.27195162
94082,0.7255411
4381,0.27739522
140174,0.8645044
60991,0.17057317
31875,0.49012172
67911,0.10453274
98299,0.31014955
54971,0.9419157
104206,0.05426922
99147,0.2223148
117544,0.6046942
44187,0.32024622
141653,0.094048426
86096,0.28770167
31425,0.6347018
100551,0.33493623
58916,0.16091472
26238,0.5682951
145759,0.17788161
54006,0.6076008
104259,0.06720479
131909,0.19580828
113534,0.31378362
9943,0.66737765
21181,0.15905797
145016,0.22098967
127025,0.2714735
99705,0.2892017
86047,0.9316905
88629,0.06218763
92265,0.47945642
113545,0.057984952
20546,0.1963687
95405,0.20218053
128014,0.46790832
49303,0.18365812
144046,0.19468589
49113,0.0790549
8208,0.2048824
56025,0.8787158
46908,0.19526745
69072,0.29247925
146175,0.16988425
112217,0.7356996
8345,0.37789893
109095,0.22406384
123413,0.10688485
40892,0.2651659
31882,0.2393142
105867,0.60329604
43537,0.35107416
113870,0.12720455
14437,0.08683633
130734,0.077695884
10688,0.24681453
121883,0.18495518
63319,0.17387155
9198,0.11612765
16492,0.17610255
111238,0.15047058
115451,0.7287957
129979,0.82270145
143736,0.55042654
6825,0.06983361
43900,0.3658108
99907,0.17237458
6470,0.10363995
82638,0.06460575
48594,0.25725937
71365,0.90041476
143156,0.6055329
27129,0.18246418
5844,0.87598723
114058,0.19016454
66770,0.5193675
131615,0.9342867
10831,0.13458988
33210,0.12547113
56647,0.71869975
56595,0.79718363
49282,0.05452116
13210,0.5409685
34510,0.44124624
73472,0.064956
144055,0.14332391
382,0.682252
99295,0.17712486
102303,0.3901705
127922,0.2831883
80224,0.62237567
91709,0.25398728
127239,0.077260524
26509,0.4714852
26265,0.15054725
32949,0.97202253
68808,0.88071513
83057,0.5435997
147660,0.16279668
129504,0.3025682
31202,0.88809896
62107,0.20063438
81152,0.1908348
12374,0.07303504
4876,0.46783605
103514,0.46209672
127423,0.40537804
44579,0.7898752
18966,0.17933424
113082,0.33137336
30842,0.298969
78181,0.10787104
130303,0.05108978
66575,0.09212473
24696,0.09684463
109062,0.50357664
42295,0.083209366
92569,0.7175641
129879,0.10542528
36463,0.26162338
35050,0.051641926
1890,0.21219781
142991,0.21529098
77078,0.5748213
80319,0.13548551
34425,0.057000693
3313,0.064922065
20954,0.78422767
100740,0.3452685
54640,0.07159498
7552,0.62018263
88077,0.21282768
65628,0.09758177
109058,0.16683659
116904,0.19746259
60460,0.12716298
126832,0.1409831
121179,0.15231338
126124,0.5593043
17543,0.20342584
128335,0.3568207
102749,0.06373926
146368,0.77091885
62823,0.097151615
63351,0.81109875
53935,0.13353775
66566,0.416144
109354,0.5288015
107017,0.09223193
98259,0.15371859
87478,0.54200006
60065,0.16771288
140742,0.17856827
103799,0.1882183
146260,0.37082744
103513,0.094791956
100217,0.13364708
137693,0.076863304
125109,0.052072953
116659,0.6251978
92264,0.06668606
49682,0.6480213
45478,0.1796072
146534,0.21693362
46841,0.089745216
1902,0.5318025
19256,0.7945352
112803,0.119604334
64962,0.57858735
53699,0.34487045
48422,0.61154604
47888,0.071680814
78121,0.4319707
32747,0.19648702
113412,0.9561404
70704,0.15026762
23811,0.25987208
88127,0.5317363
12291,0.23988819
105907,0.8839069
28737,0.33201236
70802,0.30302614
121452,0.92656815
137568,0.074400865
100559,0.5283527
68286,0.15861161
11201,0.70954686
104280,0.5909032
2897,0.40654176
144925,0.563264
66859,0.58915246
90795,0.14073421
32475,0.49609563
46401,0.06867056
63784,0.60803443
128858,0.2158273
140111,0.17901592
93304,0.24293534
31465,0.10563269
73905,0.9464262
4454,0.25823924
92053,0.504922
89394,0.14684518
115515,0.75121194
62531,0.25956443
137009,0.19476415
145983,0.56013316
120780,0.08972545
9995,0.32118446
60914,0.7625395
114141,0.122056454
12521,0.07491702
57125,0.36811605
62593,0.69213414
95005,0.39136922
136180,0.40977135
144437,0.25333577
149597,0.21895094
109383,0.16830324
104081,0.29550245
112938,0.51409376
123473,0.04426268
50091,0.10942372
6667,0.07864753
130011,0.8053312
61963,0.76881295
117451,0.32032743
78661,0.91142935
84345,0.20374197
72437,0.07236522
37611,0.13793509
27006,0.36724967
908,0.22810517
102897,0.15197308
41643,0.49747297
91003,0.3662519
38276,0.27089858
78596,0.15938261
74871,0.41847762
86318,0.09494243
144828,0.095125146
64360,0.27251855
29072,0.19312617
80777,0.15951361
74472,0.5039572
65228,0.6915257
97386,0.14148773
65529,0.62492967
5157,0.9554971
47603,0.12080775
2448,0.07437699
143799,0.13006586
60750,0.20053643
29710,0.13303107
96785,0.3143377
16464,0.0903619
136223,0.16588187
129575,0.41428939
132489,0.5233327
68189,0.22409181
146693,0.13448173
9142,0.13421555
120414,0.081890434
37557,0.11378279
85301,0.17206825
60925,0.16384736
72276,0.4723463
52317,0.54971546
49992,0.9352299
72116,0.89421844
66665,0.601434
98718,0.18974803
144015,0.09960784
75650,0.70841235
95321,0.08430893
61142,0.23038135
38488,0.06611353
54155,0.25244057
107359,0.30548075
48087,0.2638555
36891,0.34154034
99629,0.57340527
96525,0.07189883
121624,0.91408825
73384,0.45006377
6784,0.1212888
6018,0.061894603
45211,0.20067315
64793,0.26268753
140216,0.12171129
19064,0.19994405
92313,0.13739558
101547,0.24515523
80304,0.3103752
96646,0.08351599
131573,0.14447518
146242,0.07851838
18432,0.49023092
57955,0.9211142
40963,0.7166412
68955,0.3304335
18680,0.9551571
66482,0.067756355
6002,0.6806148
21041,0.39215857
85067,0.11795526
13188,0.08137854
43459,0.080204315
142775,0.10677078
124257,0.73579144
17118,0.11576362
7886,0.24339436
143775,0.6081567
149583,0.93895215
126660,0.23826715
122612,0.21295819
18448,0.3751072
90582,0.90447074
119290,0.5335964
133428,0.83340704
18535,0.24237196
78669,0.41572657
117680,0.07747908
148078,0.27250105
123550,0.0903261
7382,0.13619512
98817,0.15864399
126157,0.1030991
114688,0.86373943
89106,0.11110336
53508,0.39327437
34532,0.04527196
84180,0.08413952
109104,0.3876171
40698,0.58897877
69069,0.06888005
45100,0.13514984
8368,0.33731958
43902,0.7204193
141385,0.8762345
95083,0.22451937
86926,0.084391996
57638,0.37223586
28601,0.08284157
137704,0.26977065
22944,0.11195151
16261,0.08960903
118917,0.22175011
38061,0.24535537
18126,0.08587035
42624,0.711874
146931,0.43469542
148404,0.19072245
119147,0.1028707
56327,0.49173883
132179,0.2973592
85911,0.16052872
62789,0.2189681
27144,0.08118537
62082,0.07573414
3071,0.29007614
86794,0.6406875
49725,0.08908776
36230,0.5560146
27217,0.11212958
70929,0.9312159
54319,0.20235474
35439,0.19808958
87282,0.12844296
83096,0.07078217
80615,0.7732273
36448,0.23115364
32199,0.089802474
84794,0.30916524
782,0.43202043
37474,0.32471576
40622,0.13761428
106912,0.33920375
143396,0.28108674
141638,0.26829305
76994,0.13799961
22656,0.41922995
134658,0.3589536
78404,0.7823088
96478,0.12582207
57510,0.6915206
23137,0.18520877
146550,0.7745425
129254,0.08998591
53318,0.384897
14211,0.1492934
23226,0.11479569
98512,0.3142368
111847,0.08051149
149402,0.06338562
56584,0.5391217
136550,0.64747596
47283,0.8868712
115959,0.26762313
145260,0.3009456
70692,0.69781697
55241,0.44056687
81379,0.07692589
84758,0.17185351
113525,0.063271716
142842,0.4006121
96063,0.30355418
84926,0.1217637
31259,0.7223523
107488,0.09751187
26559,0.5503357
31194,0.14773102
96445,0.43763635
21817,0.9102236
149111,0.27498698
100144,0.50873095
110892,0.0850871
76658,0.043866042
10341,0.23676546
127652,0.2687402
109411,0.76048315
60913,0.46787643
115625,0.095125966
77680,0.059996467
2676,0.26119965
86498,0.9527968
61002,0.14562203
86680,0.8359094
138680,0.50212944
56945,0.16073042
5148,0.07205021
50492,0.09837577
76828,0.26838416
123454,0.1075881
82202,0.216498
59898,0.08524032
9529,0.24692145
54904,0.23838446
143552,0.30152914
128478,0.9431464
39257,0.06879656
5537,0.8864681
28997,0.48999485
146413,0.37205064
7785,0.16794443
9366,0.26885793
72057,0.07279216
101770,0.20681304
6803,0.61780727
106549,0.64470273
104609,0.11443793
75744,0.083746515
50042,0.07437594
28264,0.72010595
32982,0.07162994
117479,0.9106236
30784,0.05577998
70882,0.09523522
91130,0.38237616
91829,0.36029965
142262,0.27703014
144801,0.16844824
89034,0.09348563
137299,0.43359518
104539,0.25404227
86287,0.06727408
6759,0.10816246
7835,0.30520818
118896,0.11147563
111602,0.6914601
60817,0.07315117
116499,0.18050951
30133,0.2929302
63730,0.6482827
37354,0.6280167
144166,0.61113214
69407,0.33979952
128331,0.5061557
60087,0.9241866
86707,0.35712156
130682,0.26050088
3659,0.06301194
56370,0.3812088
21787,0.44929034
22585,0.87102705
99442,0.5984381
42561,0.22495331
6328,0.08048493
64542,0.6590068
7452,0.117816046
27936,0.3315862
89555,0.09481639
73365,0.53027356
24466,0.40195692
55459,0.2745382
112991,0.16853844
44703,0.08135765
32750,0.38973424
123094,0.06782342
63444,0.1560897
40321,0.1397923
48563,0.37204596
64012,0.1614666
77746,0.21823415
127061,0.8330431
94554,0.24415076
113843,0.60949814
58198,0.15028132
130371,0.24625772
25062,0.3574335
124737,0.050871108
39015,0.15136795
48503,0.18780807
37237,0.4126992
68150,0.4173861
61740,0.26618072
41409,0.08127903
73229,0.10196586
42457,0.812814
50375,0.14937605
16324,0.28649464
129094,0.11787184
115274,0.15132858
67917,0.062386926
134360,0.15809831
120636,0.08759004
138687,0.9166919
138532,0.14294825
47448,0.5529315
80883,0.13986053
43669,0.12779284
79753,0.074457824
131664,0.059250414
30925,0.19644885
102837,0.2917661
112779,0.39986762
119319,0.06000025
49486,0.097367644
129948,0.14757772
120698,0.08799224
139163,0.93733263
125840,0.31755656
32300,0.18346703
32437,0.7536505
88062,0.3650889
53126,0.17152497
22073,0.31328523
104840,0.20217925
115233,0.102245055
23423,0.51673675
130591,0.17134663
62368,0.18984622
37017,0.84168625
80559,0.66440886
15692,0.8286925
87034,0.14614385
41846,0.6219544
126499,0.10418613
25908,0.7789975
27522,0.07207973
141338,0.29770613
133486,0.9648827
139475,0.20396078
36635,0.43960747
147826,0.09774746
72592,0.043054506
62328,0.22429755
103269,0.26985484
59334,0.3099021
31287,0.12684083
102676,0.06511257
95677,0.4678476
59963,0.65455234
57999,0.67888707
83830,0.39519447
122849,0.08754879
76103,0.06108296
123164,0.3919307
113488,0.17540272
11081,0.09581416
51386,0.19045377
111975,0.54787123
145973,0.25414267
23873,0.9662475
98059,0.7863654
79861,0.7655092
83181,0.613488
79324,0.90979445
142011,0.20431575
67733,0.092599556
102684,0.74612844
91281,0.32528007
72990,0.15492769
70240,0.16784185
48179,0.2819472
53398,0.38942274
126256,0.10255079
112332,0.8484998
141584,0.15771785
92987,0.09341561
75739,0.4699555
114437,0.90214676
35509,0.5425176
86623,0.45556352
102486,0.07675875
72155,0.14853165
78303,0.11870195
5811,0.072225764
56868,0.3996738
146296,0.15101604
106805,0.23773023
121828,0.6142251
56988,0.35160685
78664,0.12268829
129096,0.38343078
67335,0.18323742
58408,0.4972782
20540,0.20252386
107072,0.81704104
130402,0.16855188
86779,0.1335756
93703,0.06768084
107809,0.3181576
56439,0.19694972
56163,0.22060402
131399,0.22040081
137103,0.10994658
122335,0.9441495
54499,0.097974405
87312,0.24233404
145011,0.20446499
37587,0.18574266
42974,0.123660296
141615,0.9663032
75524,0.20927563
16339,0.09303628
68933,0.21817979
89498,0.46176854
108112,0.90270156
60715,0.2683133
149189,0.93398994
46965,0.10056736
112575,0.24706864
24074,0.22005317
